campaign_id,campaign_name,start_date,end_date,promotional_price,advertising_price,product_id
38c95e90-dbb9-45e4-a5ef-8c76590eed9f,normal day,2019-08-16,2019-08-17,255.47,6757,75312906-68f4-4b17-bc39-2f4a75017dcc
ccf5e890-cf78-4de6-8db3-410626867e49,normal day,2019-04-04,2019-04-05,803.89,8227,4ea47dbf-dfe6-45cb-aaab-42d3e8e706c3
e7e1d61c-7d12-4d97-94dc-05c906931d5b,normal day,2022-03-29,2022-03-30,423.52,9445,b3719894-e086-4f56-ab68-559fb7444822
df90d1a1-7621-4e27-8574-5e452a24c108,normal day,2019-09-01,2019-09-02,54.34,7215,e8b0599c-d415-4b79-b69d-d270a1563bb6
a1e9e2d8-561f-44b6-859c-90747ca6db22,normal day,2020-11-14,2020-11-15,60.42,5524,8cadaa98-f59f-4560-8ccb-7e442b6b2128
bfa47e5c-33c5-447e-a60b-c9a5eaaf414b,season end sale,2018-06-20,2023-07-31,2253.64,60023,5ffc50a8-b7a6-46ff-8404-bb454e34aabc
178a2e68-102f-415f-8bc4-61f2000ba696,christmas and new year,2022-12-05,2023-12-31,4772.63,37234,ecac5dd5-5305-481b-ab29-ce36ea47640c
552f746e-5e10-414a-b40b-56ca31df3be5,prime day,2019-07-02,2023-08-01,34441.76,76457,3e0d340d-de5e-4180-9e9b-e2ca700eefe3
81912251-7c87-4355-96ad-5cd2800452e9,christmas and new year,2018-12-26,2023-12-31,5617.37,28658,8325af6d-3544-466f-9996-ae62db6cedd9
e02745ee-88d5-4510-a911-fa5384aa738d,normal day,2018-08-31,2018-09-01,712.67,5672,1f18b443-7a5a-4fa9-8a03-1f00a6e8172d
ac9c2f03-2116-4d9b-8d8a-4eb9417bbb53,normal day,2019-08-09,2019-08-10,1175.7,7625,d73b96d4-cb6b-4387-9318-622a31612711
6078684a-29a9-427d-825d-b19963d30651,valentines day,2019-02-23,2023-02-20,1123.71,17982,095f0b89-2d41-4105-97ad-ec28dda6bb85
8104b019-0ef5-4742-ad62-c6d479ba22e9,normal day,2019-01-26,2019-01-27,445.68,6799,87848aec-9525-4a78-be59-b61d138d422d
6ba5f416-a352-4cc4-81bc-30c256806d82,christmas and new year,2019-12-11,2023-12-31,4005.9,66331,b27d7cf6-bec9-4b1d-8c0e-93b589c1a9f0
01206365-ca16-4335-a46d-a2a47d0cf87b,mother's day,2020-05-23,2023-05-15,3720.97,9353,0a993dee-291e-44d9-9200-4d77040cb091
ad483323-a7ef-44d1-b890-b7ca0c6918ad,prime day,2019-07-30,2023-08-01,7216.31,56317,f53c2625-f43c-49eb-9bc9-5e596784445a
3b6b21a4-c724-49b9-907c-010442cf9112,normal day,2023-11-12,2023-11-13,170.23,8224,ae010fab-1a04-4412-9519-2bdc17317f7b
a6207df8-3446-472b-9da7-e7344e8022b4,normal day,2022-03-05,2022-03-06,432.43,7522,81e22fab-9ad2-4bfd-bb44-bc13da85284b
9ff22ff1-29aa-4b62-8b29-01d8f09a7971,christmas and new year,2021-12-24,2023-12-31,18202.34,26569,4d7da816-8d94-4dfc-b3ad-a964b6e53600
ed99825c-baaa-418a-9b55-c4718ac5739d,normal day,2023-03-31,2023-04-01,1240.55,9193,2d23435a-1e8e-4f0f-846e-bd8ba0c82dd0
fc9b96d5-b3c4-42b3-8504-332661f532f8,thanks giving,2021-11-20,2023-11-30,169.27,15590,29815d41-6c1e-4846-9da9-72094e7e33aa
fb8725a8-5482-4a33-88a4-934f27512cb1,christmas and new year,2020-12-27,2023-12-31,654.24,45670,06765c5d-14d8-4477-ac1b-401ce7662dc3
8eef3466-2de5-4026-b86f-d2a840cc2422,normal day,2019-09-22,2019-09-23,82.54,7714,e4df4954-b23d-490a-8049-94dbd08cef87
8f4a4bda-1dee-4ffd-8732-e6144646ce34,christmas and new year,2021-12-08,2023-12-31,4145.53,64285,b76303c4-2fc1-4038-8820-a2e58f4d5648
ea96e072-d07a-4f47-a820-609c7dda2994,normal day,2022-11-03,2022-11-04,39.63,5317,7338ebd1-4bcc-477d-a24f-542bbc63227f
3b301902-067e-49df-b9c5-eb31040f1373,thanks giving,2022-11-23,2023-11-30,368.86,19572,853cc3b3-3780-4877-aa3e-c79b75098a22
c21d458b-ae41-4f2e-a652-db83a7ddb30d,valentines day,2021-02-23,2023-02-20,2873.66,13213,76c3e08d-3b7d-435a-9d6c-2ac1fcfc5f49
855c67ba-62d3-40e3-88b9-6ba6305acccd,normal day,2018-04-25,2018-04-26,7585.39,7654,26e1db26-2e6d-44d6-98b6-274578f5c8e7
8f19e161-958b-40e1-9109-39b0636ff595,prime day,2021-07-22,2023-08-01,1075.93,51213,5b5869ff-57a1-4595-a506-767075e0fa9a
b1f3962e-ec46-4a76-b095-8411c43951b4,valentines day,2020-02-08,2023-02-20,60291.07,15682,3bf69539-0a88-4ab7-99ab-229360466fd3
d8fd20a0-b4e6-45b7-a76c-e1d41ddab490,normal day,2022-04-25,2022-04-26,206.59,6190,3269f82b-b600-4237-b510-841319b4b8dc
97082409-16c6-428b-92ad-0a3c80d73dd5,prime day,2018-07-16,2023-08-01,7738.14,81535,e81c84af-9882-418b-b412-a22d959ba295
4975e5e8-c8d2-494e-ab77-559767de9406,normal day,2023-04-07,2023-04-08,242.91,7925,3e2d2877-196f-4447-8acf-9ee2ecb48a16
f52bfdbf-b9b9-4a7c-90e0-85da53895268,normal day,2021-04-12,2021-04-13,2196.93,6142,df4b3530-9667-4aa9-b4e6-fb01bbb72e2f
6aa88d5e-e72a-4ffa-b938-06fd8bc4b14f,normal day,2023-01-22,2023-01-23,194.89,7926,7c647ad8-7c8a-4d60-ae76-2ab6d479b540
6107ec35-1884-4aa2-a3f2-ad7e002db6e9,normal day,2019-04-01,2019-04-02,199.33,9689,2d220610-71fb-4c59-93d3-dca10350c4dd
ae4a887a-9388-4210-b3fd-dcd4d567540b,normal day,2022-03-07,2022-03-08,795.81,5497,a41a931d-7769-446c-9599-12195ae995c0
f4891a97-280b-4376-b992-832002dce60b,normal day,2018-10-18,2018-10-19,659.54,6227,1af9b108-09e8-418c-889c-b6ce4d1e5849
7c61a3f0-4cd5-4ea8-a280-e8e23c0428d0,mother's day,2021-05-21,2023-05-15,421.21,10060,0ffabfa4-9965-4b43-9a3c-f522ca9d67fb
5b32ac3f-9408-44c7-9440-898f091dae9a,christmas and new year,2019-12-31,2023-12-31,62335.86,57893,de01666e-db19-467e-bbf2-0696ebb68aae
8d7c8941-8228-4870-b218-206c38e7d2c0,christmas and new year,2019-12-19,2023-12-31,7726.05,24347,0a090a4b-b903-4bba-8fc0-3659cd55e732
e17358dc-2499-4703-a102-07077a269e6a,season end sale,2021-06-19,2023-07-31,2192.35,55095,65a972e6-543b-4dda-a3c8-e47e27392cb7
4779e15a-0a11-45ce-8c60-bd16d88f5467,normal day,2018-10-14,2018-10-15,211.64,6048,4f6b517f-2f32-4ccb-b044-8333fec51295
2d117a98-0f31-419d-a75c-bdfc8ea9bc7b,normal day,2022-03-03,2022-03-04,656.33,9451,54c5cb2d-a5af-4fa5-b945-3732909346d2
210b8650-ccfe-47ad-a46a-36dd292a0140,normal day,2020-01-21,2020-01-22,881.62,5188,74992948-8b15-4f4a-ba26-0b3cf91f22fb
58f57652-e2da-4fa6-ad65-6105a58201ac,season end sale,2023-06-30,2023-07-31,44808.07,67903,bcdefbc1-1c28-432e-b46d-37204fc35c30
f398c1eb-6b68-4c50-8ef7-e9294453a870,normal day,2021-03-29,2021-03-30,136.4,8277,457b2291-ea33-49dc-ad4c-d8cd59114c1d
8fa2843f-48fa-4b2c-a96b-fb13fff047de,valentines day,2020-02-26,2023-02-20,5215.06,14121,40ba805e-cbf7-4334-b659-902076191198
d5afc862-2974-4473-9de4-32288f4dfce4,normal day,2023-01-30,2023-01-31,195.61,7293,91996d68-63db-4ac2-bab1-9392f895f532
4c9d5573-bee5-462d-bb0b-e7163b67f41c,valentines day,2020-02-21,2023-02-20,1076.21,12632,003e9f85-a462-4135-aef5-c6e2fb27dd5c
0202c2cb-ce7b-46ec-88a9-f2a8f4cb4c91,mother's day,2022-05-26,2023-05-15,1549.4,5161,97142aae-efe3-4bd5-8fb7-b0ca19319408
85cb5050-806c-4a86-950e-473b1a47b289,normal day,2018-04-06,2018-04-07,1454.02,6576,f547b7ed-fbb9-468a-a430-1732b38cd960
a70a14b6-f58f-4639-bc77-07d5d2953287,normal day,2020-10-04,2020-10-05,1094.26,6791,cdfc5559-d750-4b39-b862-d331dbfdf298
04ba0d05-01cf-41ee-9673-780094c89176,normal day,2021-03-05,2021-03-06,610.16,10000,c40cb85b-5cb5-4cdd-9c31-5a4ca97f6708
7c2d6c73-97a9-4708-9098-11960f432e98,valentines day,2020-02-21,2023-02-20,8099.72,17656,19c5ef2c-9116-41d3-94e1-ba200922408e
458bcfaa-2864-40ec-b807-861b3c7f6673,normal day,2023-01-09,2023-01-10,138.92,6268,69325cda-e410-4a24-a854-f4c6dfad298c
1a698226-0f3d-42c0-8c97-3e40acc88b2d,thanks giving,2018-11-29,2023-11-30,1362.14,5349,231e6d83-2380-4d5f-8adb-60e2e97ad4df
52c9b368-01ca-4aa4-be94-7f00d336c033,normal day,2020-10-31,2020-11-01,1105.62,5407,30e05e7c-0258-412f-9cf9-300039d6a185
510c873c-ee90-49b3-b22e-28e3e364da98,mother's day,2022-05-16,2023-05-15,1085.05,5786,4bf2976c-f0d8-452d-b531-8ea6c4c53db9
eab81dfe-17e4-4cef-956f-71a2e93a767c,normal day,2023-03-06,2023-03-07,551.42,5677,0c158f6a-b076-4355-89b5-8457a0757c49
23909bd6-bf74-42f9-9dbb-6551215b2ce6,normal day,2021-09-07,2021-09-08,118.84,7217,78f25e1b-0b46-406b-9165-3ec9fa2a9642
bc1a63ed-242e-4cf9-9154-c0cd98335dca,prime day,2022-07-15,2023-08-01,431.81,71907,15228f17-61e4-436f-9c32-dc1686d3ed73
10b6cd5b-3503-49c7-b98b-6ae0d3c757f2,normal day,2020-08-12,2020-08-13,163.38,9297,6e9d3ee6-1c0b-4eeb-8836-a71c687e9571
b0b811ef-ffb5-48ef-956c-2e6a8e8b9260,normal day,2018-10-08,2018-10-09,48.46,9013,4e56e8f4-6570-4304-8fa0-c241bc3e0d87
1f493fb0-42a6-4227-8b9b-4ba3ed2bb6d4,prime day,2022-07-10,2023-08-01,617.8,91577,d9f9c5be-ef6b-4e58-8aec-ed6caadb5f81
052cec0c-a9fc-4c20-8bb1-0003215cd463,thanks giving,2019-11-18,2023-11-30,184.09,6343,c332f53d-3d34-4148-b5b8-0b626b96424f
06ed868f-b005-4382-b09c-0ef0b232f180,normal day,2021-03-08,2021-03-09,99.11,5356,7b8e36e5-bc6e-4b12-9bd7-5de16dbc950b
9b6405e4-700c-41c6-b161-733d30e9f27e,prime day,2022-07-25,2023-08-01,659.19,75984,35a23d97-4169-408d-afe2-1a0ec87aa6f7
ec17bfc0-e79d-4720-9f37-487483fe7e9f,normal day,2018-04-17,2018-04-18,520.53,9671,22e2eaa1-639d-4085-94d8-c0472338a94e
6b432a4f-d54a-464a-97df-73cf1cea363c,season end sale,2022-06-06,2023-07-31,897.08,90872,b992213b-56af-4275-b80c-a4143ba3bd1f
1115df50-4f67-45f8-aac4-76335b61013d,season end sale,2022-06-13,2023-07-31,1384.79,23200,6ca09dae-4e1a-4e76-af97-dae363057030
8e42d165-ae9d-4523-b224-c73ca2c51f2b,christmas and new year,2019-12-03,2023-12-31,4817.14,58868,4ee62fde-dfbe-48ac-997d-854841be7c4d
4bfecfe1-62ed-4375-b175-ec2d20a2bec6,mother's day,2018-05-25,2023-05-15,331.41,6382,43e05119-3c30-4e9f-b5fe-ff653a4217fb
5f1196a7-c33c-4108-8dd3-c2d375b80e81,normal day,2023-11-08,2023-11-09,34.71,7353,53b4dbdb-f284-46ac-ba1c-bb5354fb49b1
0ecd397a-a20a-4f3b-83b9-c79cb37c4dd8,normal day,2021-11-11,2021-11-12,34.73,5528,aceeaa4f-81d8-4011-bc8a-2869eed3d13b
2f626c7b-b8ac-4435-aaa2-1f101683b47e,normal day,2023-04-12,2023-04-13,251.16,9145,de98e1e5-fffa-4bc5-968c-a6f052cbf5f0
624b814f-42ac-4faf-a3d6-d6c52d70ed0e,normal day,2020-08-10,2020-08-11,3013.0,9446,ae4759b7-3bae-410c-8393-d39d0a029db4
4f30a1ab-fd4c-4544-97bb-cc4adc224977,season end sale,2018-06-14,2023-07-31,743.2,41270,e4e1ff60-3a99-412e-b3ee-5b5246d91b9f
e36187b3-1789-4cbe-ab88-fe757bd9e728,normal day,2020-11-07,2020-11-08,1130.6,6143,b36c6935-b0f9-433d-a011-2238316bfee9
493b0daf-205b-4db4-a629-3c6c1f0ca895,normal day,2023-08-07,2023-08-08,138.8,9712,0f07317f-cb48-4ff0-b008-7ddfd6755401
fabbd43f-a0af-453f-8238-578eca956355,normal day,2019-10-12,2019-10-13,847.25,9189,64aa5970-e0bf-4df8-af6c-af1675cf08ca
54fb880c-b7c9-41e1-8bd8-7455530d245b,normal day,2022-11-02,2022-11-03,57.35,5463,f62cf6bd-fe59-4e39-8dec-ca03a358e039
ef0d120b-bb16-43b1-864b-62a78332741f,normal day,2020-10-02,2020-10-03,473.74,5827,32ba697a-737f-4f1a-a33f-bba2acca1d1b
f89c10cf-1637-4da4-a56f-eea7400038b0,mother's day,2019-05-31,2023-05-15,304.35,11302,0503d809-8267-4c0a-ae15-fe706c958d9b
580ccb6a-55fd-43af-91fe-2233f1e18b3a,normal day,2018-09-07,2018-09-08,84.21,5721,d1e5e5f6-8a6d-4183-9651-eb436799db9a
6df0e2c5-a4dd-4674-bd9e-3a1f8cc7ae3a,normal day,2019-04-09,2019-04-10,31.75,5057,25e5433a-8120-49dc-9789-9f56e4e2f8d7
f94f2994-c32f-4cc3-9ff4-fea11a4f0279,mother's day,2019-05-15,2023-05-15,426.36,6630,0daedf0f-67ee-427d-af1e-23b597da7162
9b6e3ca6-4ddd-47c7-981d-006e3db8b04a,normal day,2018-09-07,2018-09-08,939.42,7780,985087b8-9606-407d-92f1-ab5dcdfbdc6a
b2fbc788-5c25-49bd-9949-cd4de79ae1fa,normal day,2018-11-03,2018-11-04,417.78,7439,734eca7e-db2a-4456-9e82-eb5347fe8a85
a88adc9a-0ce8-4485-95b1-d68b2450bb4c,normal day,2021-01-06,2021-01-07,181.89,7674,4c263cc8-b7de-457d-ad57-e2e74dbe5e3a
cceada5d-8e9c-4df5-9f32-0c9d98c6ea87,normal day,2020-10-04,2020-10-05,550.35,7538,b0090e23-157a-4870-88f1-a6ae6fead07f
ffa3db9f-e414-46d8-bc98-fe20bae9a132,normal day,2018-03-20,2018-03-21,197.42,8672,e5e0b72b-569f-49dd-8889-af5fdc97f6dd
d5827759-ed41-4bf9-b346-4f9a09c55aa6,normal day,2020-01-07,2020-01-08,95.22,9203,dab266f9-e3f5-4d07-8e6d-d5e084bb1df6
1a7e9f1f-b331-4e0b-a6e3-41ecb6a5bad6,normal day,2023-01-08,2023-01-09,53.43,6442,7811ddc9-d67f-4e04-ba96-54822bb0428d
78f5cc0a-4898-4b41-bbe7-c771923ccf22,normal day,2020-03-25,2020-03-26,114.1,6134,24729ac9-7268-4ecb-8bd7-dba6e72c147d
757012d5-7d63-4fae-8df0-6eb4d887eeb6,normal day,2020-04-07,2020-04-08,31.44,9278,c8a03be9-de8f-4962-8a50-f4608ad7658a
fb4ebc17-4f44-476d-bd1f-6743f1a6f4d0,normal day,2018-09-14,2018-09-15,4278.22,5967,ebd72255-32a3-4eda-957f-088abbb30349
c2ea8539-e76a-4121-9827-88b33229f9ff,normal day,2023-09-09,2023-09-10,140.42,5150,1740a1e5-2952-43ee-bd26-7fff0a864484
ff75d650-68bb-49fa-a725-5c85b471dac7,normal day,2019-01-26,2019-01-27,614.14,8640,2045deb6-5baf-4f52-9470-0180fb985de7
031fa60d-8fa4-4a49-8ba3-783ef091042b,normal day,2019-10-10,2019-10-11,32.34,5649,4b32dd97-de94-40e0-8566-42ed14c2b524
8fb9b609-96d0-4d99-90eb-846ce02028ee,normal day,2018-08-19,2018-08-20,44.61,5241,7ba8d7b6-0f9d-4587-ab1b-136516edf01d
8a4fa232-1d64-4ed1-8633-417a65bcb9ee,christmas and new year,2023-12-04,2023-12-31,2701.61,59222,8be5e59e-b734-4890-9f05-500cec45ae2a
61e093c6-2288-4e62-984f-a73b6015637f,normal day,2019-04-05,2019-04-06,7345.72,5912,7b951e36-375f-431a-9d3f-0c397318a853
fdadd2c7-2227-4316-93ee-4624206b6e1a,prime day,2020-07-31,2023-08-01,5361.07,83207,2f6d6f13-6b23-42ab-8fbc-93c9a89fe0d1
79d8cf00-96d6-4e22-a29e-ce13e3335301,normal day,2020-01-19,2020-01-20,278.81,7682,154c12c7-14e0-44c5-9a4e-87976dcee3d7
9fe6d27b-afd3-4afd-8037-dbe15e00428c,valentines day,2018-02-09,2023-02-20,2144.46,19395,a7bd3bcc-7dfa-4ca5-bd40-93f8f32edf16
28b91781-cb28-445a-97f0-ebdc70e65939,normal day,2022-09-01,2022-09-02,320.32,9934,0f0b9d10-1929-4efa-8dc7-bd71f6147e1f
c66a1317-3fba-4dee-8c58-77628cb485a3,normal day,2023-03-24,2023-03-25,677.31,9191,dfa06567-ab3b-42f1-a170-7eac35dcc34d
756b3ac6-74bd-488c-94b5-c648608142e7,prime day,2018-07-03,2023-08-01,4594.8,88629,be49dcdb-5646-4c40-88b9-7f2a88970c04
11612176-6765-43b8-a7e9-f8820d8e5cc8,normal day,2018-03-21,2018-03-22,35.28,5215,e57cd378-0841-4e8f-ab6a-1792ae55610b
a12cde2f-3221-4fb9-9022-b68af902518f,prime day,2020-07-16,2023-08-01,1995.22,54228,802cc87f-ec17-428b-94c2-0d279be25568
baadcf70-e8e7-433e-af32-5c49b7bf1efe,christmas and new year,2022-12-27,2023-12-31,683.54,24308,c1de3d6f-4e27-478d-8c5b-f76cbf996f47
8b114330-b03c-4172-8e7c-bd785deea50e,valentines day,2022-02-24,2023-02-20,7770.91,13913,b17da493-78b5-4aa6-9084-e53401aaa980
e3bbdc27-d029-4056-bfc9-3054aac98750,thanks giving,2022-11-27,2023-11-30,379.89,17648,1ccb7e23-accf-49df-8888-49a59ed56723
1c43ac30-1132-48c5-a956-5e3a747f434b,normal day,2018-11-02,2018-11-03,376.76,6961,a9310e9f-0f81-41bb-917d-4bfecd387e40
068c004d-481a-4ece-ba55-8073acfd76d1,christmas and new year,2021-12-11,2023-12-31,4380.37,76490,957746d5-8a71-4a80-868d-0abc21b142d7
6fc645d9-de63-48b2-aed0-88fefa811f67,prime day,2018-07-16,2023-08-01,1115.95,90746,961895a8-4310-4ed6-a43b-8e85d75a47ab
6a815da2-cfd6-4c05-b55f-a502117f98f4,normal day,2022-03-07,2022-03-08,48.05,7337,4fe59d2c-9222-4cb4-a9fd-c51b025e120d
a35fbd23-47f0-4c51-af65-65a6cb9a5800,normal day,2021-10-09,2021-10-10,663.39,5764,4835cabf-0771-41f6-9f5b-41c1bf69ead7
b6d94a7d-06c8-442f-8f0a-340669ca0421,valentines day,2023-02-17,2023-02-20,4071.58,12899,43b840e7-bfdd-493c-b855-120d377cfa81
2a6a083a-134d-43e7-9087-af3d20ce8bb4,normal day,2023-04-18,2023-04-19,410.07,6379,df8e98ed-0d64-4a62-a6aa-84362a97b803
aa1d97bc-20a3-429d-9f36-21ecb1ea0cb9,normal day,2020-01-18,2020-01-19,39.42,9843,993aa6ff-659f-4c3c-84b2-95583daffe19
8f9f4090-b28c-4cbb-a55d-0e9752833cbc,normal day,2019-04-18,2019-04-19,438.63,5672,ec86705e-a3ea-4a46-8369-7abdcc041108
665ec1b1-8cb2-4f83-be89-f352ed68133c,normal day,2022-01-28,2022-01-29,80.83,6061,ccaa08ce-db7b-47dc-a8d1-e93e22653620
b61382be-7239-4c00-96b9-cd552abda526,prime day,2022-07-09,2023-08-01,45932.14,62282,d2e8e85a-dcb6-4c33-9eaf-dc7d74ee7a48
0f3139fe-0f2f-41f4-86b3-e9215581c47d,normal day,2019-01-24,2019-01-25,599.98,7722,b2ff852f-a6fd-43ad-8871-cc995cd06db2
f6547e10-21b0-43aa-8efe-5e989e5a99ea,normal day,2023-03-01,2023-03-02,168.19,5449,3219e2f0-0675-4f9a-a88c-ff03e5d36167
ef7ed661-1e6a-42e5-a8e6-ff0f54a80e2c,normal day,2020-09-02,2020-09-03,135.19,5801,2bf05d54-ec3c-4dc2-8079-4c23bd9ddd8a
cbb409ed-8d68-46bf-b2a6-e99ca14d3527,normal day,2018-08-26,2018-08-27,402.74,5705,b1d8d566-7e34-4813-ad58-59be3f051c65
902e1907-cd0b-45dc-9790-f4b46b899d98,normal day,2022-10-18,2022-10-19,22.37,7557,61862404-50de-44ff-b256-a43ba9823aa3
d84c328e-d1f1-4fb0-9898-cde191ef48ee,normal day,2023-08-13,2023-08-14,1041.01,5280,98dfce1a-0ca6-4af0-9bd2-5f5a30f10fa0
d32d34dc-742f-4f74-981a-d68fc5cfa9a0,season end sale,2022-06-06,2023-07-31,3655.81,20050,b23a0eb6-283c-4444-92dc-600d38473041
b9172afe-95d1-4752-84c2-76a469c5ff43,normal day,2022-01-14,2022-01-15,1046.15,9025,e8e4d8f3-fc5e-4073-b978-d67039d5cf0b
26600301-0df3-4a31-a579-496d76aa780d,normal day,2018-04-24,2018-04-25,7252.19,9530,35504b47-0cc0-4477-9496-2603a02e2a66
e427b84e-05aa-41d0-a3ef-4cca1b209d4e,mother's day,2020-05-01,2023-05-15,1481.16,10852,904b992b-3680-48ec-a137-5272a3e2ec53
e8d4e061-3de9-426d-91b2-39b7fe1845ae,normal day,2022-01-19,2022-01-20,346.39,8061,b75ad43d-0db6-4760-b8d2-b058a57e9dfb
50c6df89-60a4-4e2a-bce7-1be36d3a3754,normal day,2022-11-11,2022-11-12,142.95,9783,d35e2327-5af9-437d-84f6-c0f25eeb01b1
068e2d2d-3914-4c1a-ae54-f703d21111fe,normal day,2021-03-06,2021-03-07,531.68,9491,6d8ee70f-9602-450b-9024-75dacf1ead2b
e2e6ab8d-3035-4db3-bd6a-8243412fbb93,normal day,2018-01-28,2018-01-29,223.82,7416,784711be-ba34-46f5-939f-de5264bc4a3d
b53079c0-3f97-46e3-9775-e4438c34b97b,prime day,2018-07-25,2023-08-01,319.18,56024,d8352ed4-776b-4279-9c1a-19e2e2407eb1
15d9a41b-295e-41bb-8393-895bddf0ecbd,normal day,2019-01-17,2019-01-18,92.63,7164,25bd8229-f385-4411-992a-d977910583ba
38f92aac-83a2-4292-9c50-5041e421c7f4,season end sale,2020-06-08,2023-07-31,29135.3,87665,2e08d795-71f2-4d89-85f5-a006d4294ec4
946ac57e-240b-4516-8f20-b54c5d20f619,normal day,2020-04-17,2020-04-18,75.43,8361,3577c913-3a9e-4dc3-9ea7-dfe746b7fbc5
cc7ca94c-8a9f-496a-a3f1-8f3a9ce4f9bf,normal day,2021-03-03,2021-03-04,175.56,8468,6c8ad60a-da26-451b-8b59-1f8481dbcfa7
9ea70a3c-d05f-43b0-8929-59b423774a64,normal day,2022-09-30,2022-10-01,2258.47,6096,95924671-fa0f-431f-ac77-bd2ee4396aa1
4e7971e9-f086-43ef-90e4-0c4634616089,prime day,2023-07-09,2023-08-01,3667.19,85880,b1eda232-b006-4c3a-9b72-65f71b8d90b2
a4750948-5293-4dfa-8137-e7f1c1c0e008,normal day,2020-03-30,2020-03-31,79.37,9347,a13126d2-b6a8-4ab3-b4b2-dee21b5b813e
19d55b63-1891-47cd-8895-782c84919586,normal day,2023-08-07,2023-08-08,548.37,8106,281cbae8-78a6-4d92-b804-427663bc20ff
5bf8da4b-c0e6-4a41-8e0b-05e40c717a3a,normal day,2023-10-25,2023-10-26,428.41,6994,8a505491-c412-456e-934f-27f5d419826d
d9405416-acf2-43f0-a1ec-aa0138af1f8b,mother's day,2018-05-16,2023-05-15,1130.84,7174,d06148d9-a87a-4dcd-94ef-56702d6620aa
ebc9aea7-29b4-4578-b1fd-03cdac9c0c33,normal day,2022-08-04,2022-08-05,67.35,7790,93c4d162-a6c9-4d04-9abb-8966eb23de4b
ba1c358c-b823-4698-b909-132eb4a5988f,normal day,2018-08-06,2018-08-07,172.35,6785,a2fa1bac-61b2-4368-8443-8cbd00c262e9
0f4401e0-609d-47b9-b129-72c11d8c284a,normal day,2023-09-25,2023-09-26,4264.62,5205,9dc66f54-8fbd-4dde-b408-87e5f88218b3
a8ed2c41-2e29-4b07-8cdc-6be99264c7fb,normal day,2018-01-05,2018-01-06,326.83,9723,1004e1a8-da8f-4f78-a3ad-693105bfcc09
e259664c-8164-4165-802b-0c344219b124,normal day,2020-10-17,2020-10-18,189.6,7624,8416d84a-f9da-46e3-9ded-3217257f60d0
64a782ff-a099-40e9-a9df-99857480eca7,thanks giving,2018-11-29,2023-11-30,911.53,5658,4446f8ae-fca9-450e-9077-0f1733478dcd
0494459a-533e-4f47-a0af-3854c512c3af,normal day,2020-08-05,2020-08-06,26.17,6994,6126c3f9-9594-42a3-b63c-f307d81a508b
4096c156-a5ce-4a4f-8d51-2fc398a30b30,mother's day,2018-05-01,2023-05-15,2055.14,9621,b409903b-8200-4c23-9209-e41fe0af192b
e3993f6e-8a3e-4e69-bf26-3652fd83be81,normal day,2022-01-01,2022-01-02,833.52,8701,de3aa202-2710-4e3c-a800-c84c39cfc576
ee424cec-e721-4a11-b39f-77d63dce6caa,normal day,2021-03-17,2021-03-18,36.19,6536,a48f3586-ed30-4af4-98c0-f084a3d14b5f
6ff2bb3b-795a-48d5-91fd-b4a7b0f522ae,season end sale,2022-06-29,2023-07-31,1120.25,29658,ebe42134-4096-4aa2-863f-0356399353e6
daedf5cb-48c1-41b1-8217-55194e41373f,christmas and new year,2020-12-07,2023-12-31,1567.59,24356,14561cb4-f0b8-4018-840f-d5bd5bf4ee40
c4fe2cef-f565-454a-91c0-bfbdef0272ca,normal day,2019-01-31,2019-02-01,186.14,9320,d6466fa8-f7a7-417d-b723-bdc4e5d4d738
c344a489-1f97-42cf-8c93-aaa83517eff4,christmas and new year,2022-12-02,2023-12-31,2346.38,84015,f2dfa51a-8aa2-4c61-9476-876184d5e571
98f4a4ba-56c3-4ce9-a9a5-e9bbb9e1bc58,normal day,2020-09-28,2020-09-29,114.71,7856,9fbf7118-2cd2-44b4-8ef1-05c570e6ac88
761beb79-d812-4788-8c1c-5cc9818ee28e,normal day,2020-04-02,2020-04-03,41.67,8041,ad8265b6-ca34-4dc6-ad36-215f9a18288b
fc83e815-8d1a-471c-a1d3-a57534cb95b5,normal day,2018-09-16,2018-09-17,409.5,5975,5b640150-4740-4290-aa7f-b7aa0e1e063c
1bb32e07-3f2d-4059-a6a6-bf376b9b9053,prime day,2018-07-07,2023-08-01,579.45,84842,76554949-1612-446c-9b23-1c22c88412d2
3ad7d3c9-2e5f-43c4-83ab-19f8b8004b68,prime day,2020-07-30,2023-08-01,463.65,55968,ff40ed72-6de1-4172-8e18-7c50e11062f8
7f08aca8-89a6-461d-9daa-aee0a0464058,normal day,2019-11-07,2019-11-08,908.98,8561,95361963-6ec4-4735-a94d-0c51a018d3f2
322eb98b-e3f6-411b-b663-69cec8b44ccb,normal day,2019-01-30,2019-01-31,5651.26,6454,1f28093f-d77b-4d0d-b61b-4a2d8c3c7ebd
07231598-7954-4fdd-a9e2-ad8180328b19,normal day,2023-04-09,2023-04-10,251.91,7625,94cd2a05-f4c5-42be-a386-ad58e22cf651
42261fb3-40a3-4ed9-91f7-7205be73be8a,season end sale,2022-06-05,2023-07-31,589.11,20009,3785b067-fef5-4d71-834b-f9a47542d705
debc030f-9301-4ea5-b89a-aff871d2bd2f,thanks giving,2023-11-30,2023-11-30,17538.11,5839,cf39ebfd-e98e-4525-aec4-94802f9eead2
